name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
London Heathrow,2023-01-01,54.1,45.6,51.4,54.1,43.4,51,45.1,79.2,0.086,100,45.83,rain,0,0,28.1,18,224.2,1008,81,9.1,17.9,1.5,1,,2023-01-01T08:06:11,2023-01-01T16:02:08,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03781099999,03672099999,AR120,03772099999,03770099999"
London Heathrow,2023-01-02,48.2,36.8,43.5,44,33.9,40.2,39.6,86.8,0.022,100,8.33,rain,0,0,14.1,9.5,245.9,1016.8,40.1,16.1,24.3,2,2,,2023-01-02T08:06:05,2023-01-02T16:03:12,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-01-03,55,39.2,48.1,55,37.3,46.5,45.5,90.6,0.082,100,33.33,rain,0,0,32.1,20.2,201.4,1018.7,90.7,7.2,8.1,0.6,0,,2023-01-03T08:05:54,2023-01-03T16:04:18,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D5621,03781099999,03672099999,F6665,03772099999,03770099999"
London Heathrow,2023-01-04,57.1,51.5,54.8,57.1,51.5,54.8,48.8,80.3,0.016,100,8.33,rain,0,0,33.1,23.5,244.6,1014.6,79,10.8,14.7,1.4,1,,2023-01-04T08:05:41,2023-01-04T16:05:27,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-01-05,56.4,49.7,53,56.4,45.7,52.6,47.2,80.8,0,0,0,,0,0,29.2,16.9,229.7,1018.6,91.5,12,17.3,1.5,1,,2023-01-05T08:05:24,2023-01-05T16:06:39,0.45,Overcast,Cloudy skies throughout the day.,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-01-06,54.6,43.9,50.4,54.6,38.3,48.7,45.9,84.8,0.125,100,25,rain,0,0,28.4,19.4,215.7,1013.8,59.9,16.6,28.5,2.4,2,,2023-01-06T08:05:04,2023-01-06T16:07:53,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-01-07,55,45.6,51.2,55,39.9,49.6,45.6,81.3,0.128,100,41.67,rain,0,0,35.8,22.5,199.6,1000.7,80.5,13.1,5.4,0.6,0,,2023-01-07T08:04:41,2023-01-07T16:09:10,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-01-08,50,42,45.5,44.9,36.3,39.8,41.6,85.9,0.319,100,62.5,rain,0,0,28.2,16.9,208,992.9,77.3,11.7,18.8,1.5,1,,2023-01-08T08:04:14,2023-01-08T16:10:29,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-01-09,48.7,41.2,44.3,43.3,35,38.2,38,79.1,0.001,100,4.17,rain,0,0,25.2,17.8,264,1001.2,46.2,16.8,26.8,2.3,2,,2023-01-09T08:03:45,2023-01-09T16:11:49,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-01-10,55.6,40.5,48.6,55.6,34.6,45.7,45,87.3,0.282,100,50,rain,0,0,33.6,20.1,213.1,1008.4,81.1,7.4,8.3,0.8,1,,2023-01-10T08:03:12,2023-01-10T16:13:13,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-01-11,51.1,45.6,48.6,51.1,39.4,44.3,42.2,78.8,0.065,100,25,rain,0,0,30.2,19.4,243.7,1008.5,48.6,13.9,25.9,2.4,2,,2023-01-11T08:02:36,2023-01-11T16:14:38,0.65,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"D5621,03781099999,03672099999,F6665,03772099999,03770099999"
London Heathrow,2023-01-12,55,47.4,52.1,55,40.2,50.7,46.5,81.6,0.259,100,58.33,rain,0,0,36.3,24.3,240,1003.2,86.8,10.2,10.3,0.8,1,,2023-01-12T08:01:57,2023-01-12T16:16:05,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-01-13,51,44.4,47.4,51,37.8,41.8,37.9,69.8,0,0,0,,0,0,36.1,26.4,254.8,1008.8,36.2,14.4,28.8,2.6,2,,2023-01-13T08:01:14,2023-01-13T16:17:33,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,F6665,03772099999,03770099999"
London Heathrow,2023-01-14,54.8,43.8,48.8,54.8,36.9,44.6,43.4,81.7,0.387,100,54.17,rain,0,0,36.5,22.4,231.8,1000.6,78.6,12.6,11,0.9,1,,2023-01-14T08:00:29,2023-01-14T16:19:04,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-01-15,46.5,39,42.2,39.9,31.3,35.3,34.6,74.7,0.007,100,4.17,rain,0,0,30.1,18.4,240.1,998.4,34.9,19.8,26.4,2.3,2,,2023-01-15T07:59:41,2023-01-15T16:20:36,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"D5621,03781099999,03672099999,D4121,03772099999,03770099999"
London Heathrow,2023-01-16,41.8,29.1,38.3,36,25.2,32.3,33.2,82.1,0.438,100,41.67,rain,0.2,0.2,25.8,15,335.6,986.1,72.2,13.9,15.1,1.3,1,,2023-01-16T07:58:50,2023-01-16T16:22:10,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-01-17,35.5,26,30.2,35.5,22.8,28.2,26.7,87,0,0,0,,0,0.3,7.6,6.8,297.1,989.8,15.8,15.2,22.2,1.9,2,,2023-01-17T07:57:56,2023-01-17T16:23:45,0.85,Clear,Clear conditions throughout the day.,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-01-18,41.1,29.1,34,35.2,22.9,27.8,29.4,83.4,0,0,0,,0,0.3,17.7,11.4,270.9,998.2,16.5,19.3,30.7,2.5,2,,2023-01-18T07:56:59,2023-01-18T16:25:22,0.89,Clear,Clear conditions throughout the day.,clear-day,"D5621,03781099999,03672099999,F6665,D4121,03772099999,03770099999"
London Heathrow,2023-01-19,41.5,28.9,34.3,36.7,24.3,29.7,29.7,84.2,0,0,0,,0,0.3,12.1,8,280.7,1008.1,18.5,17.2,26.6,2.1,2,,2023-01-19T07:56:00,2023-01-19T16:27:00,0.92,Clear,Clear conditions throughout the day.,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-01-20,43.5,30.5,37.6,38.3,22.8,31.8,31.4,78.4,0,0,0,,0,0.1,17.2,11.2,302.3,1019,39.6,19.2,29.9,2.6,2,,2023-01-20T07:54:58,2023-01-20T16:28:39,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-01-21,43,28.1,36.7,40,24.4,34.7,31.2,81.1,0,0,0,,0,0.2,10.3,6.2,43,1032.3,15.8,8.3,29.9,2.7,2,,2023-01-21T07:53:53,2023-01-21T16:30:20,0,Clear,Clear conditions throughout the day.,clear-day,"D5621,03781099999,03672099999,remote,03772099999,03770099999"
London Heathrow,2023-01-22,40.7,26.6,32,40.6,25,31.7,29.1,89.6,0,0,0,,0,0.4,5.9,4.5,350.3,1035.7,19.3,3.9,31.8,2.6,2,,2023-01-22T07:52:45,2023-01-22T16:32:01,0.02,Clear,Clear conditions throughout the day.,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-01-23,40.2,24.7,33.4,40.2,24.7,32.3,29.1,85.2,0.001,100,4.17,rain,0,0.3,6.9,5.1,33.2,1037.7,51.3,8,29.2,2.5,2,,2023-01-23T07:51:35,2023-01-23T16:33:44,0.05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"D5621,03781099999,03672099999,D4121,03772099999,03770099999"
London Heathrow,2023-01-24,40.9,29.8,38.8,40.4,29.8,36.2,32.8,78.9,0,0,0,,0,0,13.3,8.1,40.9,1038.8,74.8,10.6,22.1,1.9,1,,2023-01-24T07:50:22,2023-01-24T16:35:27,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,F6665,03772099999,03770099999"
London Heathrow,2023-01-25,43.7,29.7,35.6,38.4,26.9,32.2,34.3,95.1,0.08,100,25,rain,0,0,14.5,9.6,277.5,1033.1,93.4,2.8,16,1.3,1,,2023-01-25T07:49:07,2023-01-25T16:37:12,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-01-26,45.8,38.8,42.3,41,32,36.4,37.9,84.4,0.046,100,20.83,rain,0,0,21,11.8,11.3,1030.2,81.8,12.9,24.5,2.2,1,,2023-01-26T07:47:50,2023-01-26T16:38:57,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-01-27,45.4,38.5,41.9,41,34.2,37.3,35.4,77.8,0,0,0,,0,0,17.3,10.1,21.3,1030.6,79.9,15.3,26.8,2.4,1,,2023-01-27T07:46:30,2023-01-27T16:40:43,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,F6665,03772099999,03770099999"
London Heathrow,2023-01-28,43.8,39.2,41.4,42.2,36.1,39.3,31.9,69.1,0,0,0,,0,0,10.1,6.1,311,1031.9,99.8,15.4,25.5,2.2,1,,2023-01-28T07:45:08,2023-01-28T16:42:29,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-01-29,47.5,40.5,43.5,42.7,36.4,38.8,39.5,85.9,0,0,0,,0,0,23.3,14.4,242.1,1026.6,85.2,11.7,20.5,1.7,1,,2023-01-29T07:43:44,2023-01-29T16:44:16,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-01-30,49,36.5,44.4,45.2,32.7,39.7,37,76.3,0,0,0,,0,0,18.9,12.8,283.6,1025,36.2,16.4,38.2,3.4,3,,2023-01-30T07:42:17,2023-01-30T16:46:04,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-01-31,53.2,38.6,45.9,53.2,33.7,41.5,38,74.4,0,0,0,,0,0,24.8,15.1,262.3,1025,77.5,15.1,30,2.5,2,,2023-01-31T07:40:49,2023-01-31T16:47:52,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,remote,03772099999,03770099999"
London Heathrow,2023-02-01,51,40.7,45.5,51,34,40.4,37.6,73.9,0,0,0,,0,0,28.3,19.3,259.4,1025,52.8,11.8,48,4.1,3,,2023-02-01T07:39:18,2023-02-01T16:49:40,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,remote,03772099999,03770099999"
London Heathrow,2023-02-02,51.1,43,47.7,51.1,37.4,43.8,42,80.5,0,0,0,,0,0,27.3,17.1,256.5,1027.2,83.1,19.1,37,3.2,3,,2023-02-02T07:37:45,2023-02-02T16:51:29,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,remote,03772099999"
London Heathrow,2023-02-03,53.9,44.9,49.6,53.9,41.8,46.7,44.3,82.3,0,0,0,,0,0,21.4,14.6,267.7,1031.3,69.3,19.9,39.6,3.5,2,,2023-02-03T07:36:11,2023-02-03T16:53:18,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999"
London Heathrow,2023-02-04,48,44.4,46.6,44.5,41.3,43,42,84.4,0,0,0,,0,0,12.8,9.5,267.2,1038.1,98.6,15.4,15.8,1.5,1,,2023-02-04T07:34:34,2023-02-04T16:55:08,0.46,Overcast,Cloudy skies throughout the day.,cloudy,"D5621,03781099999,03672099999,remote,03772099999"
London Heathrow,2023-02-05,46.3,33,40.9,42.4,28.7,37.2,34.4,77.9,0,0,0,,0,0,20.3,10.8,1.6,1044.5,21.5,14.7,51,4.5,3,,2023-02-05T07:32:56,2023-02-05T16:56:57,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,remote,03772099999"
London Heathrow,2023-02-06,50.6,33.4,39.6,50.6,32.3,38.8,31.6,75.7,0,0,0,,0,0,8.6,5.9,223.9,1042,25,11.7,52.1,4.3,3,,2023-02-06T07:31:16,2023-02-06T16:58:47,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,remote,03772099999"
London Heathrow,2023-02-07,46.1,29,36,46.1,25.8,35.7,31.8,85.6,0.003,100,4.17,rain,0,0,6.9,3.4,109.9,1038.8,16.9,5.8,34.5,3,3,,2023-02-07T07:29:34,2023-02-07T17:00:37,0.56,Rain,Clear conditions throughout the day with morning rain.,rain,"D5621,03781099999,03672099999,03772099999"
London Heathrow,2023-02-08,45.6,25.3,34.7,40.9,23.1,32.5,29,80.7,0,0,0,,0,0.2,14.6,9.2,199,1034.6,6.7,7.2,43.1,3.7,4,,2023-02-08T07:27:50,2023-02-08T17:02:27,0.59,Clear,Clear conditions throughout the day.,clear-day,"D5621,03781099999,03672099999,03772099999"
London Heathrow,2023-02-09,48,32.2,38.8,45.2,27.5,36.8,34,83.4,0.006,100,8.33,"rain,snow",0,0,9.7,6.3,272,1032.8,53.6,8.2,41.9,3.6,3,,2023-02-09T07:26:05,2023-02-09T17:04:17,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"D5621,03781099999,03672099999,03772099999"
London Heathrow,2023-02-10,47,29.4,39.3,42.3,26.9,36,33.9,81.6,0,0,0,,0,0,19,13.4,248.3,1036.6,34.5,12.9,57.5,4.9,3,,2023-02-10T07:24:18,2023-02-10T17:06:07,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999"
London Heathrow,2023-02-11,49.3,45.3,46.9,47.9,41.8,44.7,41.7,82.1,0,0,0,,0,0,13.4,8.1,271.9,1036.6,99.8,15.6,18.8,1.5,1,,2023-02-11T07:22:30,2023-02-11T17:07:57,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"D5621,03781099999,03672099999,03772099999"
London Heathrow,2023-02-12,46.1,44,45.3,45.8,40.5,43.5,40.4,82.7,0.003,100,4.17,rain,0,0,10.8,6.4,143.4,1037.3,100,10.4,18.9,1.5,1,,2023-02-12T07:20:40,2023-02-12T17:09:47,0.73,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"D5621,03781099999,03672099999,03772099999"
London Heathrow,2023-02-13,53.6,38.3,44.6,53.6,35.3,42.2,38.3,79.2,0,0,0,,0,0,12.2,6.9,143.2,1033.9,25.9,6.6,57.6,5,3,,2023-02-13T07:18:48,2023-02-13T17:11:37,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999"
London Heathrow,2023-02-14,53.2,34,41.2,53.2,31.9,40.4,37.4,86.7,0.008,100,12.5,"rain,snow",0,0,7.7,4.4,176.2,1030.6,18.5,4.3,54.7,4.7,3,,2023-02-14T07:16:55,2023-02-14T17:13:26,0.8,"Snow, Rain",Clear conditions throughout the day with a chance of rain or snow throughout the day.,rain,"D5621,03781099999,03672099999,03772099999"
London Heathrow,2023-02-15,58.1,35.7,45.7,58.1,32.9,43.6,39.2,79.2,0,0,0,,0,0,20.3,13.5,212.4,1023.4,39.4,7.6,51.1,4.5,3,,2023-02-15T07:15:01,2023-02-15T17:15:16,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999"
London Heathrow,2023-02-16,53.9,45.6,49.3,53.9,40.9,47.1,46.6,90.5,0.023,100,16.67,rain,0,0,21.9,13.9,226.2,1020.2,87.5,11.4,21.4,2,1,,2023-02-16T07:13:06,2023-02-16T17:17:05,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03781099999,03672099999,03772099999"
London Heathrow,2023-02-17,58.2,50.6,54,58.2,50.6,54,49.3,84.2,0,0,0,,0,0,32.4,20.5,247,1021.6,98.6,20,33.1,3.1,1,,2023-02-17T07:11:09,2023-02-17T17:18:55,0.9,Overcast,Cloudy skies throughout the day.,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-02-18,55.9,50.5,53.3,55.9,50.5,53.3,47,79.4,0.002,100,8.33,rain,0,0,29,19,255.8,1021.4,94.5,20.1,21.3,2,1,,2023-02-18T07:09:11,2023-02-18T17:20:44,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-02-19,56.2,45.4,49.9,56.2,39.5,47.1,41,72,0,0,0,,0,0,18.2,12.6,266.3,1026.3,27.2,18.4,57.7,5,3,,2023-02-19T07:07:12,2023-02-19T17:22:32,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,D4121,03772099999,03770099999"
London Heathrow,2023-02-20,54.9,44.2,48.8,54.9,38.6,45.5,43.9,83.3,0,0,0,,0,0,22.7,15.9,244.2,1024.1,90.8,17.7,38.9,3.4,2,,2023-02-20T07:05:12,2023-02-20T17:24:21,0,Overcast,Cloudy skies throughout the day.,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-02-21,49.8,42.9,47.3,47,39,44.6,43.4,86.3,0,0,0,,0,0,14.6,10,231.4,1017.8,89.9,9.1,32.4,2.8,1,,2023-02-21T07:03:10,2023-02-21T17:26:09,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-02-22,49.1,43.6,46,48.6,39.7,43.4,41.7,85.3,0.144,100,37.5,rain,0,0,12.8,8.1,270.1,1011.9,90,6.4,21.8,1.8,1,,2023-02-22T07:01:08,2023-02-22T17:27:57,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-02-23,47.4,38.4,44.3,42.7,37.2,39.5,37.9,78.3,0,0,0,,0,0,25.8,14.3,27,1018,84.6,13.5,27.4,2.5,1,,2023-02-23T06:59:05,2023-02-23T17:29:45,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-02-24,51.7,34.6,41.5,51.7,30.2,38,34.6,76.8,0,0,0,,0,0,22.5,12.7,354.7,1014,64.7,12.7,42.8,3.5,2,,2023-02-24T06:57:00,2023-02-24T17:31:33,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,D4121,03772099999,03770099999"
London Heathrow,2023-02-25,46.4,39.3,41.9,41.1,33,36,32.8,70.5,0,0,0,,0,0,23.4,15.3,22.4,1017.3,64,15.3,59.5,5.1,4,,2023-02-25T06:54:55,2023-02-25T17:33:20,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-02-26,45,36.5,40.4,39.6,30.5,35.1,28.7,64.3,0,0,0,,0,0,22.9,12.4,40.8,1026.9,33.8,19,62.2,5.3,4,,2023-02-26T06:52:49,2023-02-26T17:35:07,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-02-27,46.8,34.5,40.6,41.9,29.6,35.7,30.9,68.7,0,0,0,,0,0,20.9,11.8,44,1031.5,52.9,21.4,59,5.1,3,,2023-02-27T06:50:42,2023-02-27T17:36:54,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-02-28,45.6,36.8,41.6,40,31.1,36.3,35.6,79.4,0,0,0,,0,0,22,13,34.1,1032.4,74.7,16.5,24.3,2.1,1,,2023-02-28T06:48:34,2023-02-28T17:38:40,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-03-01,46.4,40.2,43.1,42.3,35.8,38.6,35.9,75.7,0,0,0,,0,0,17.2,10.4,42.6,1028.9,95.9,19.8,36.7,3.2,2,,2023-03-01T06:46:25,2023-03-01T17:40:26,0.3,Overcast,Cloudy skies throughout the day.,cloudy,"D5621,03781099999,03672099999,F6665,03772099999,03770099999"
London Heathrow,2023-03-02,48.7,36.3,41.7,43.8,31.6,36.5,32.2,69.8,0,0,0,,0,0,20.9,12.2,38.3,1025.7,44.2,12.6,68.8,5.8,4,,2023-03-02T06:44:16,2023-03-02T17:42:12,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,remote,03772099999,03770099999"
London Heathrow,2023-03-03,44.4,38,41.8,41.1,31.6,36.7,32.7,70.5,0,0,0,,0,0,17.7,10.4,30.4,1028.8,88.2,21.2,32.8,2.9,1,,2023-03-03T06:42:06,2023-03-03T17:43:58,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,remote,03772099999,03770099999"
London Heathrow,2023-03-04,44.6,41.1,43,41.8,36.2,38.9,33,68,0,0,0,,0,0,15.1,9.4,15.2,1029.3,100,16.4,36.5,3.2,2,,2023-03-04T06:39:55,2023-03-04T17:45:43,0.4,Overcast,Cloudy skies throughout the day.,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-03-05,41.4,38.6,39.9,39.1,32.4,35.6,29.2,65.4,0,0,0,,0,0,14.4,8.9,292.5,1019.1,97.4,13.3,34.8,3,1,,2023-03-05T06:37:44,2023-03-05T17:47:28,0.43,Overcast,Cloudy skies throughout the day.,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-03-06,49.3,33.9,41.7,44.5,30.2,37.1,36.7,82.7,0.078,100,33.33,rain,0,0,19.7,14.4,256.3,1006,85.4,12.5,39.6,3.4,2,,2023-03-06T06:35:32,2023-03-06T17:49:13,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-03-07,42.4,33.9,38.2,39,31.7,35.1,33.7,84.1,0.166,100,37.5,rain,0,0,17.6,11.2,289.5,1000.2,79.3,11.1,36.8,3.2,2,,2023-03-07T06:33:20,2023-03-07T17:50:57,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-03-08,37.8,33.5,36.2,32.5,27,29.7,34.2,92.3,0.489,100,83.33,"rain,snow",0.7,0.6,20.7,12.2,79.9,991.4,94.9,4,21.5,1.7,1,,2023-03-08T06:31:07,2023-03-08T17:52:41,0.53,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"D5621,03781099999,03672099999,F6665,03772099999,03770099999"
London Heathrow,2023-03-09,51.4,36.7,43.5,51.4,31.8,39.9,42,94.7,0.185,100,58.33,rain,0,0,17,10.8,143.7,990.9,99.6,5,22.8,1.9,1,,2023-03-09T06:28:53,2023-03-09T17:54:25,0.57,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-03-10,49.1,37.4,42,48.4,27,37.2,35.3,78.1,0.105,100,33.33,rain,0,0,34.4,19.9,340.7,996.8,81.2,14.9,45,3.9,2,,2023-03-10T06:26:39,2023-03-10T17:56:09,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-03-11,47.4,31,39.3,42.9,29,36,30.7,72.9,0.061,100,16.67,rain,0,0,18.1,10.6,146,1009.4,68,15.1,90.5,7.9,4,,2023-03-11T06:24:25,2023-03-11T17:57:52,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-03-12,55.9,42.8,50.1,55.9,38.7,48.1,45.9,86,0.039,100,25,rain,0,0,27.8,18.6,226.2,1005.7,86.1,8,73.3,6.5,3,,2023-03-12T06:22:10,2023-03-12T17:59:36,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-03-13,56.8,50.2,54.4,56.8,50.2,54.4,46.9,76.5,0.026,100,25,rain,0,0,43,28.1,226.8,990.7,98.4,8.1,57,4.9,3,,2023-03-13T06:19:55,2023-03-13T18:01:19,0.71,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-03-14,51.3,39.5,44.7,51.3,32.5,39.1,34.2,68.3,0.086,100,33.33,rain,0,0,27.2,17.8,291.3,1003,70.8,18.4,71.2,6.2,4,,2023-03-14T06:17:40,2023-03-14T18:03:01,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-03-15,47.4,33.6,41.8,42.2,31.6,38,36.1,81.2,0.09,100,33.33,rain,0,0,20.9,13.2,193.4,1015.6,45.9,13.3,81,7,4,,2023-03-15T06:15:24,2023-03-15T18:04:44,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"D5621,03781099999,03672099999,F6665,03772099999,03770099999"
London Heathrow,2023-03-16,56.5,45.6,52.3,56.5,40.4,50.7,45.7,79.1,0.041,100,12.5,rain,0,0,25.3,17.3,194.9,1006.2,85.1,14.4,66.2,5.6,4,,2023-03-16T06:13:08,2023-03-16T18:06:26,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-03-17,58.9,51.1,53.8,58.9,51.1,53.8,49.3,85.1,0.186,100,29.17,rain,0,0,18.7,12.1,191.6,1003.9,86.6,10.9,34.1,3,2,,2023-03-17T06:10:52,2023-03-17T18:08:08,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
